team_id,meeting_id,agenda_item_id,sequencing,accountability,is_critical,junior_critical_turn,decision_revised
6,T6_M2,510,AI_first,Prompt,0,1,1
6,T6_M3,511,Human_first,NoPrompt,1,0,1
6,T6_M3,512,Human_first,NoPrompt,0,1,1
6,T6_M3,513,Human_first,Prompt,1,0,0
6,T6_M3,514,Human_first,Prompt,1,0,0
6,T6_M3,515,Human_first,NoPrompt,1,0,1
6,T6_M4,516,Interleaved,Prompt,0,0,0
6,T6_M4,517,Human_first,Prompt,1,0,1
6,T6_M4,518,Interleaved,Prompt,0,1,0
6,T6_M4,519,Interleaved,Prompt,0,1,1
6,T6_M4,520,Interleaved,Prompt,0,0,1
6,T6_M5,521,Interleaved,NoPrompt,0,0,1
6,T6_M5,522,AI_first,NoPrompt,1,1,0
6,T6_M5,523,AI_first,Prompt,0,1,1
6,T6_M5,524,Human_first,Prompt,0,0,0
6,T6_M5,525,Human_first,NoPrompt,0,0,0
6,T6_M6,526,Interleaved,NoPrompt,1,0,0
6,T6_M6,527,Human_first,NoPrompt,1,0,0
6,T6_M6,528,Human_first,Prompt,1,1,1
6,T6_M6,529,AI_first,Prompt,1,0,0
6,T6_M6,530,AI_first,NoPrompt,1,0,0
6,T6_M7,531,AI_first,Prompt,0,0,0
6,T6_M7,532,AI_first,NoPrompt,0,0,0
6,T6_M7,533,AI_first,Prompt,1,0,0
6,T6_M7,534,Human_first,Prompt,0,0,1
6,T6_M7,535,Interleaved,Prompt,0,1,0
6,T6_M8,536,Interleaved,Prompt,1,1,0
6,T6_M8,537,AI_first,NoPrompt,1,0,0
6,T6_M8,538,AI_first,Prompt,1,0,1
6,T6_M8,539,AI_first,NoPrompt,0,0,0
6,T6_M8,540,Human_first,Prompt,0,0,0
6,T6_M9,541,Human_first,NoPrompt,1,0,1
6,T6_M9,542,Interleaved,NoPrompt,1,0,0
6,T6_M9,543,AI_first,Prompt,1,1,1
6,T6_M9,544,Interleaved,Prompt,0,0,0
6,T6_M9,545,AI_first,NoPrompt,0,0,0
6,T6_M10,546,Interleaved,NoPrompt,0,0,0
6,T6_M10,547,Interleaved,NoPrompt,0,0,0
6,T6_M10,548,AI_first,Prompt,0,1,0
6,T6_M10,549,Interleaved,NoPrompt,0,0,1
6,T6_M10,550,AI_first,NoPrompt,0,0,1
6,T6_M11,551,AI_first,NoPrompt,0,0,0
6,T6_M11,552,Interleaved,Prompt,0,1,0
6,T6_M11,553,Interleaved,NoPrompt,1,0,0
6,T6_M11,554,AI_first,NoPrompt,0,0,1
6,T6_M11,555,AI_first,Prompt,1,0,1
6,T6_M12,556,Interleaved,NoPrompt,1,0,0
6,T6_M12,557,Interleaved,NoPrompt,0,0,0
6,T6_M12,558,Human_first,NoPrompt,0,0,0
6,T6_M12,559,Human_first,Prompt,0,0,1
6,T6_M12,560,AI_first,NoPrompt,0,0,1
6,T6_M13,561,Interleaved,Prompt,1,0,0
6,T6_M13,562,Human_first,NoPrompt,1,1,1
6,T6_M13,563,Interleaved,NoPrompt,1,0,0
6,T6_M13,564,Interleaved,NoPrompt,1,1,1
6,T6_M13,565,Interleaved,Prompt,0,0,0
6,T6_M14,566,AI_first,NoPrompt,0,0,0
6,T6_M14,567,AI_first,NoPrompt,1,0,0
6,T6_M14,568,Interleaved,Prompt,0,0,1
6,T6_M14,569,Human_first,NoPrompt,1,1,1
6,T6_M14,570,Interleaved,Prompt,0,0,0
6,T6_M15,571,AI_first,NoPrompt,1,0,0
6,T6_M15,572,AI_first,Prompt,0,1,0
6,T6_M15,573,Interleaved,Prompt,0,0,0
6,T6_M15,574,Interleaved,Prompt,1,0,0
6,T6_M15,575,AI_first,NoPrompt,0,0,1
6,T6_M16,576,AI_first,Prompt,1,0,0
6,T6_M16,577,Interleaved,Prompt,1,0,0
6,T6_M16,578,Human_first,Prompt,0,0,0
6,T6_M16,579,Interleaved,Prompt,0,0,1
6,T6_M16,580,AI_first,Prompt,1,0,1
6,T6_M17,581,Human_first,NoPrompt,0,0,0
6,T6_M17,582,Human_first,NoPrompt,0,1,1
6,T6_M17,583,AI_first,Prompt,0,0,0
6,T6_M17,584,AI_first,Prompt,1,0,1
6,T6_M17,585,AI_first,Prompt,0,0,0
6,T6_M18,586,AI_first,NoPrompt,1,0,0
6,T6_M18,587,Interleaved,NoPrompt,1,0,1
6,T6_M18,588,Interleaved,Prompt,1,1,1
6,T6_M18,589,AI_first,NoPrompt,1,0,0
6,T6_M18,590,AI_first,Prompt,1,1,0
6,T6_M19,591,Interleaved,Prompt,0,0,0
6,T6_M19,592,Human_first,Prompt,1,0,0
6,T6_M19,593,AI_first,NoPrompt,0,1,1
6,T6_M19,594,Human_first,NoPrompt,0,1,0
6,T6_M19,595,Interleaved,NoPrompt,0,0,0
6,T6_M20,596,Interleaved,Prompt,1,1,0
6,T6_M20,597,AI_first,Prompt,1,0,0
6,T6_M20,598,Interleaved,Prompt,0,1,0
6,T6_M20,599,Interleaved,Prompt,0,0,0
6,T6_M20,600,AI_first,NoPrompt,0,0,0
7,T7_M1,601,AI_first,Prompt,1,0,0
7,T7_M1,602,Human_first,NoPrompt,1,0,1
7,T7_M1,603,Human_first,NoPrompt,1,0,1
7,T7_M1,604,AI_first,NoPrompt,1,0,1
7,T7_M1,605,Interleaved,Prompt,0,1,0
7,T7_M2,606,Human_first,Prompt,0,0,0
7,T7_M2,607,Interleaved,Prompt,0,1,1
7,T7_M2,608,AI_first,Prompt,1,1,0
7,T7_M2,609,Interleaved,Prompt,1,0,0
7,T7_M2,610,Interleaved,NoPrompt,0,0,0
7,T7_M3,611,AI_first,Prompt,1,0,0
7,T7_M3,612,Human_first,NoPrompt,1,0,1
7,T7_M3,613,Human_first,NoPrompt,0,0,0
7,T7_M3,614,Interleaved,NoPrompt,1,0,0
7,T7_M3,615,Human_first,Prompt,1,0,0
7,T7_M4,616,AI_first,Prompt,1,1,1
7,T7_M4,617,AI_first,Prompt,1,0,1
7,T7_M4,618,Interleaved,NoPrompt,0,0,0
7,T7_M4,619,Human_first,NoPrompt,0,0,0
7,T7_M4,620,Interleaved,NoPrompt,0,0,1
7,T7_M5,621,Human_first,NoPrompt,0,0,0
7,T7_M5,622,Human_first,Prompt,0,1,0
7,T7_M5,623,Interleaved,Prompt,0,0,0
7,T7_M5,624,Human_first,Prompt,0,1,0
7,T7_M5,625,AI_first,NoPrompt,1,0,0
7,T7_M6,626,AI_first,Prompt,0,1,0
7,T7_M6,627,Human_first,Prompt,1,0,0
7,T7_M6,628,Interleaved,Prompt,0,0,0
7,T7_M6,629,Interleaved,Prompt,1,0,0
7,T7_M6,630,AI_first,Prompt,1,1,1
7,T7_M7,631,AI_first,NoPrompt,1,0,0
7,T7_M7,632,Interleaved,Prompt,1,0,0
7,T7_M7,633,Interleaved,NoPrompt,1,0,0
7,T7_M7,634,Human_first,Prompt,0,0,1
7,T7_M7,635,Human_first,Prompt,1,1,0
7,T7_M8,636,AI_first,NoPrompt,0,1,0
7,T7_M8,637,AI_first,Prompt,1,0,0
7,T7_M8,638,Interleaved,NoPrompt,1,0,0
7,T7_M8,639,AI_first,NoPrompt,1,0,1
7,T7_M8,640,Interleaved,Prompt,1,1,1
7,T7_M9,641,AI_first,NoPrompt,0,0,0
7,T7_M9,642,Human_first,NoPrompt,1,0,1
7,T7_M9,643,Interleaved,Prompt,1,0,1
7,T7_M9,644,AI_first,Prompt,1,0,0
7,T7_M9,645,AI_first,NoPrompt,0,0,0
7,T7_M10,646,Human_first,NoPrompt,0,0,1
7,T7_M10,647,Human_first,Prompt,0,0,0
7,T7_M10,648,AI_first,Prompt,1,0,0
7,T7_M10,649,Human_first,NoPrompt,0,0,0
7,T7_M10,650,Interleaved,NoPrompt,1,0,1
7,T7_M11,651,AI_first,Prompt,1,0,0
7,T7_M11,652,Interleaved,Prompt,0,0,0
7,T7_M11,653,Interleaved,NoPrompt,0,0,1
7,T7_M11,654,AI_first,Prompt,1,1,0
7,T7_M11,655,Interleaved,NoPrompt,0,0,0
7,T7_M12,656,Interleaved,NoPrompt,1,1,0
7,T7_M12,657,Interleaved,Prompt,1,0,1
7,T7_M12,658,Interleaved,NoPrompt,1,1,1
7,T7_M12,659,Human_first,NoPrompt,1,0,0
7,T7_M12,660,Human_first,NoPrompt,1,1,0
7,T7_M13,661,AI_first,Prompt,0,0,0
7,T7_M13,662,Human_first,Prompt,0,1,1
7,T7_M13,663,Human_first,NoPrompt,1,1,0
7,T7_M13,664,Human_first,Prompt,0,0,1
7,T7_M13,665,AI_first,Prompt,1,0,1
7,T7_M14,666,Human_first,Prompt,0,1,0
7,T7_M14,667,Interleaved,NoPrompt,1,0,1
7,T7_M14,668,AI_first,NoPrompt,0,0,0
7,T7_M14,669,Interleaved,NoPrompt,1,1,0
7,T7_M14,670,Interleaved,Prompt,1,1,1
7,T7_M15,671,AI_first,NoPrompt,1,0,0
7,T7_M15,672,Human_first,NoPrompt,0,0,0
7,T7_M15,673,AI_first,Prompt,1,1,1
7,T7_M15,674,AI_first,Prompt,0,0,1
7,T7_M15,675,Human_first,Prompt,1,0,0
7,T7_M16,676,Human_first,Prompt,1,0,0
7,T7_M16,677,AI_first,Prompt,0,0,0
7,T7_M16,678,AI_first,NoPrompt,0,1,1
7,T7_M16,679,AI_first,Prompt,0,0,0
7,T7_M16,680,Human_first,Prompt,0,0,0
7,T7_M17,681,AI_first,NoPrompt,1,0,0
7,T7_M17,682,Human_first,NoPrompt,1,1,1
7,T7_M17,683,Interleaved,NoPrompt,1,0,0
7,T7_M17,684,AI_first,Prompt,0,0,0
7,T7_M17,685,AI_first,NoPrompt,0,0,0
7,T7_M18,686,Human_first,Prompt,0,0,1
7,T7_M18,687,Interleaved,NoPrompt,1,0,1
7,T7_M18,688,Human_first,NoPrompt,0,0,0
7,T7_M18,689,AI_first,NoPrompt,0,1,0
7,T7_M18,690,AI_first,Prompt,0,1,0
7,T7_M19,691,Interleaved,Prompt,1,1,0
7,T7_M19,692,Human_first,Prompt,1,1,0
7,T7_M19,693,AI_first,Prompt,0,0,0
7,T7_M19,694,AI_first,Prompt,0,1,0
7,T7_M19,695,AI_first,NoPrompt,0,0,1
7,T7_M20,696,Interleaved,Prompt,0,0,0
7,T7_M20,697,Interleaved,NoPrompt,1,1,0
7,T7_M20,698,Interleaved,NoPrompt,1,1,0
7,T7_M20,699,Human_first,NoPrompt,0,0,1
7,T7_M20,700,Human_first,Prompt,0,1,1
8,T8_M1,701,Interleaved,NoPrompt,1,0,0
8,T8_M1,702,AI_first,NoPrompt,0,0,0
8,T8_M1,703,Interleaved,NoPrompt,1,0,1
8,T8_M1,704,Human_first,NoPrompt,0,0,0
8,T8_M1,705,AI_first,Prompt,1,0,0
8,T8_M2,706,AI_first,Prompt,0,1,1
8,T8_M2,707,Interleaved,NoPrompt,0,1,0
8,T8_M2,708,Human_first,Prompt,1,0,0
8,T8_M2,709,AI_first,Prompt,0,0,0
8,T8_M2,710,AI_first,Prompt,0,1,1
8,T8_M3,711,AI_first,Prompt,0,0,0
8,T8_M3,712,Human_first,Prompt,0,1,0
8,T8_M3,713,Human_first,Prompt,1,0,0
8,T8_M3,714,Interleaved,Prompt,1,0,1
8,T8_M3,715,Interleaved,Prompt,0,1,1
8,T8_M4,716,AI_first,NoPrompt,1,0,0
8,T8_M4,717,Interleaved,Prompt,1,0,0
8,T8_M4,718,Interleaved,NoPrompt,1,0,1
8,T8_M4,719,Interleaved,NoPrompt,1,0,1
8,T8_M4,720,Interleaved,Prompt,0,1,0
8,T8_M5,721,AI_first,NoPrompt,0,0,0
8,T8_M5,722,AI_first,NoPrompt,0,0,0
8,T8_M5,723,Human_first,NoPrompt,1,0,0
8,T8_M5,724,Interleaved,NoPrompt,0,0,0
8,T8_M5,725,AI_first,Prompt,1,1,0
8,T8_M6,726,Interleaved,Prompt,1,0,1
8,T8_M6,727,Human_first,Prompt,0,1,0
8,T8_M6,728,AI_first,NoPrompt,0,1,0
8,T8_M6,729,Human_first,Prompt,1,1,0
8,T8_M6,730,Interleaved,Prompt,0,0,0
8,T8_M7,731,AI_first,Prompt,0,0,0
8,T8_M7,732,Human_first,NoPrompt,1,0,0
8,T8_M7,733,Human_first,NoPrompt,0,0,0
8,T8_M7,734,Interleaved,Prompt,0,0,0
8,T8_M7,735,Human_first,Prompt,0,0,0
8,T8_M8,736,Human_first,Prompt,0,0,0
8,T8_M8,737,AI_first,Prompt,0,0,1
8,T8_M8,738,Human_first,Prompt,1,0,0
8,T8_M8,739,Human_first,NoPrompt,1,0,0
8,T8_M8,740,Interleaved,Prompt,0,1,0
8,T8_M9,741,AI_first,Prompt,1,1,0
8,T8_M9,742,Human_first,Prompt,0,1,0
8,T8_M9,743,Interleaved,Prompt,1,0,0
8,T8_M9,744,AI_first,Prompt,1,0,0
8,T8_M9,745,AI_first,Prompt,1,0,0
8,T8_M10,746,Interleaved,Prompt,1,0,1
8,T8_M10,747,Interleaved,Prompt,0,0,0
8,T8_M10,748,Interleaved,Prompt,0,0,0
8,T8_M10,749,Human_first,NoPrompt,1,1,1
8,T8_M10,750,Interleaved,NoPrompt,1,0,0
8,T8_M11,751,Human_first,NoPrompt,1,0,0
8,T8_M11,752,Interleaved,NoPrompt,0,1,1
8,T8_M11,753,AI_first,Prompt,0,0,1
8,T8_M11,754,AI_first,NoPrompt,1,0,0
8,T8_M11,755,Interleaved,Prompt,1,0,0
8,T8_M12,756,Interleaved,Prompt,1,0,0
8,T8_M12,757,Interleaved,NoPrompt,0,0,0
8,T8_M12,758,AI_first,Prompt,0,1,0
8,T8_M12,759,Interleaved,Prompt,0,1,0
8,T8_M12,760,Human_first,Prompt,0,0,0
8,T8_M13,761,AI_first,NoPrompt,1,0,0
8,T8_M13,762,Interleaved,NoPrompt,0,0,0
8,T8_M13,763,Human_first,Prompt,0,1,0
8,T8_M13,764,AI_first,Prompt,0,1,1
8,T8_M13,765,Human_first,NoPrompt,0,0,0
8,T8_M14,766,AI_first,Prompt,1,0,1
8,T8_M14,767,Interleaved,NoPrompt,0,0,1
8,T8_M14,768,Interleaved,NoPrompt,1,0,0
8,T8_M14,769,AI_first,Prompt,1,0,0
8,T8_M14,770,Interleaved,NoPrompt,0,0,0
8,T8_M15,771,Human_first,Prompt,1,0,0
8,T8_M15,772,AI_first,NoPrompt,0,0,1
8,T8_M15,773,Human_first,NoPrompt,0,0,0
8,T8_M15,774,AI_first,NoPrompt,1,0,0
8,T8_M15,775,Human_first,Prompt,0,0,1
8,T8_M16,776,Interleaved,Prompt,0,1,1
8,T8_M16,777,Interleaved,NoPrompt,0,0,0
8,T8_M16,778,Human_first,Prompt,0,0,0
8,T8_M16,779,Interleaved,Prompt,1,0,1
8,T8_M16,780,Interleaved,NoPrompt,1,0,0
8,T8_M17,781,Human_first,Prompt,1,1,1
8,T8_M17,782,AI_first,Prompt,1,1,1
8,T8_M17,783,Interleaved,Prompt,1,0,0
8,T8_M17,784,AI_first,NoPrompt,1,0,1
8,T8_M17,785,AI_first,NoPrompt,1,0,0
8,T8_M18,786,AI_first,Prompt,0,0,1
8,T8_M18,787,AI_first,Prompt,0,0,0
8,T8_M18,788,Human_first,Prompt,0,0,0
8,T8_M18,789,Human_first,NoPrompt,0,0,1
8,T8_M18,790,AI_first,Prompt,0,0,1
8,T8_M19,791,Interleaved,NoPrompt,1,0,0
8,T8_M19,792,Interleaved,Prompt,0,0,0
8,T8_M19,793,Human_first,NoPrompt,0,0,0
8,T8_M19,794,Interleaved,NoPrompt,0,0,0
8,T8_M19,795,AI_first,Prompt,0,1,1
8,T8_M20,796,Interleaved,NoPrompt,0,0,0
8,T8_M20,797,AI_first,NoPrompt,1,0,0
8,T8_M20,798,AI_first,Prompt,1,0,0
8,T8_M20,799,Interleaved,NoPrompt,0,1,1
8,T8_M20,800,AI_first,NoPrompt,1,0,0
